"AirTemperature","Pressure","Humidity","WaterTemperature","WindSpeed"
29.8,1001.7,87,29.84,34.308
29.7,1001.7,86.6,29.84,34.488
29.7,1001.6,86.6,29.84,34.992
29.7,1001.4,87.7,29.86,34.38
29.8,1001.3,87.1,29.86,32.904
29.8,1001.3,87.3,29.86,34.38
29.7,1001.3,87.3,29.86,33.156
29.7,1001.3,87.6,29.86,34.308
29.7,1001.2,86.8,29.87,34.812
29.7,1001.2,86.8,29.89,36.576
29.8,1001.3,86.9,29.88,33.84
29.7,1001.3,86.5,29.91,32.832
29.8,1001.2,86.3,29.92,33.3
29.7,1001.2,86.6,29.94,33.624
29.7,1001.4,87.2,29.94,32.544
29.8,1001.6,87.6,29.94,31.428
29.7,1001.7,86.3,29.94,31.356
29.8,1001.8,87.6,29.94,32.22
29.7,1001.9,87.9,29.94,31.464
29.7,1002,89.2,29.93,31.176
29.6,1002.2,87.8,29.93,32.292
29.7,1002.3,86.9,29.93,33.84
29.8,1002.4,87.4,29.93,34.344
29.7,1002.5,87.6,29.92,34.74
29.8,1002.6,87.8,29.92,32.868
29.7,1002.8,88,29.9,34.776
29.6,1002.8,87,29.9,35.82
29.7,1002.9,86.8,29.87,36.936
29.7,1003,86.5,29.87,36.468
29.7,1003.1,87.2,29.85,35.1
29.6,1003.3,86.9,29.84,36.972
29.7,1003.5,86.5,29.82,35.748
29.7,1003.5,85.4,29.57,38.232
29.7,1003.6,86.1,29.14,35.712
29.7,1003.6,85.4,28.47,36.972
29.7,1003.9,86,28.21,35.964
29.7,1004,85.7,28.13,35.676
29.7,1004.2,85.1,28.06,36.252
29.7,1004.3,85.1,28.03,36.612
29.8,1004.3,86.5,27.95,34.488
29.6,1004.5,86.5,27.92,34.272
29.6,1004.6,86.8,28.01,33.696
29.7,1004.7,85.8,28.18,33.732
29.8,1004.8,85.9,28.43,32.472
29.6,1004.8,86,28.65,33.012
29.7,1004.9,85.4,28.16,34.488
29.7,1004.9,85.4,27.91,31.5
29.7,1005,86.6,28.21,30.888
29.6,1005.1,87,28.54,30.24
29.6,1005,86.6,28.88,31.104
29.6,1005,86,29.03,32.4
29.5,1004.8,85.4,29.13,33.012
29.5,1004.8,85.9,29.2,31.428
29.6,1004.7,85.9,29.25,32.112
29.6,1004.7,85.8,29.28,31.968
29.5,1004.7,85.4,29.31,33.192
29.5,1004.5,85.3,29.36,33.984
29.6,1004.3,84.6,29.38,36.072
29.6,1004.2,85.3,29.41,36.54
29.6,1004.1,85.9,29.42,34.776
29.5,1004.1,86.8,29.43,34.452
29.5,1004,86.5,29.44,33.48
29.4,1003.9,86,29.47,34.236
29.5,1003.7,85.9,29.53,36.36
29.4,1003.6,85.5,29.53,36.72
29.5,1003.5,85.5,29.52,35.244
29.5,1003.7,85.4,29.56,36.936
29.5,1003.6,85.9,29.56,35.136
29.5,1003.7,86,29.56,34.092
29.4,1003.5,85.5,29.58,35.136
29.4,1003.4,85.5,29.59,34.812
29.5,1003.4,86.9,29.59,31.248
29.4,1003.4,86.6,29.59,30.24
29.3,1003.2,85,29.59,34.164
29.5,1003.2,84.6,29.59,34.488
29.5,1003.2,85.1,29.61,34.74
29.6,1003.1,85.9,29.61,34.776
29.4,1003.1,85.4,29.59,32.112
29.5,1003.3,86.3,29.61,33.12
29.4,1003.3,85.3,29.62,31.32
29.3,1003.3,85.1,29.62,34.632
29.3,1003.4,85.3,29.62,32.688
29.3,1003.5,84.8,29.62,31.68
29.3,1003.7,85.1,29.63,32.364
29.3,1003.7,84.5,29.63,32.868
29.4,1003.8,85.2,29.65,31.392
29.3,1003.9,84.6,29.64,31.392
29.4,1004.1,85.1,29.65,32.508
29.4,1004.2,84.4,29.65,32.616
29.3,1004.2,84.7,29.65,32.076
29.3,1004.3,84.9,29.65,33.192
29.4,1004.3,85.1,29.66,33.084
29.5,1004.3,86.4,29.65,32.256
29.3,1004.3,84.4,29.67,34.488
29.4,1004.3,84.5,29.67,33.84
29.4,1004.5,84.8,29.67,32.472
29.4,1004.6,85,29.67,34.128
29.3,1004.6,84,29.65,33.012
29.4,1004.7,83.9,29.65,32.256
29.4,1004.9,84.6,29.65,32.58
29.3,1005,84.1,29.6,32.436
29.4,1005,83.2,29.54,33.948
29.5,1005.1,84.1,29.19,32.22
29.5,1005.2,85.8,28.71,30.528
29.4,1005.2,84.8,28.67,31.212
29.4,1005.3,84,28.84,33.408
29.4,1005.3,84.2,28.94,33.804
29.5,1005.3,83.9,29,36.072
29.5,1005.3,83.2,29.1,35.208
29.5,1005.4,84.8,29.19,33.408
29.5,1005.4,83.7,29.19,34.488
29.4,1005.3,83,29.22,35.244
29.6,1005.4,84.7,29.25,34.668
29.4,1005.5,83.7,29.3,34.812
29.5,1005.6,84,29.35,36.324
29.5,1005.6,84.4,29.41,33.696
29.4,1005.6,83,29.46,34.632
29.5,1005.6,82.3,29.5,34.164
29.5,1005.6,81.5,29.53,34.308
29.6,1005.5,83.2,29.53,33.084
29.6,1005.5,82,29.53,34.02
29.6,1005.3,82,29.53,33.948
29.6,1005.3,82.6,29.53,34.74
29.7,1005.2,83.1,29.53,35.46
29.7,1005.1,83.8,29.56,34.812
29.6,1004.8,83.3,29.56,34.704
29.6,1004.7,82.9,29.58,35.208
29.5,1004.7,83.1,29.59,37.26
29.5,1004.5,82.4,29.61,36.792
29.7,1004.3,83.9,29.61,36.684
29.5,1004.3,82.7,29.62,36.612
29.6,1004.1,83.5,29.62,35.388
29.5,1004.1,83.2,29.66,35.424
29.6,1003.9,84.1,29.7,35.82
29.5,1003.7,82.9,29.73,37.8
29.6,1003.7,83.5,29.73,35.388
29.5,1003.5,82.8,29.73,34.38
29.5,1003.3,83,29.73,33.84
29.5,1003.3,83.1,29.75,33.516
29.7,1003.1,83.8,29.75,33.48
29.5,1003.1,83.8,29.75,35.748
29.6,1003,83.2,29.75,34.848
29.5,1002.8,83.5,29.75,32.256
29.6,1002.7,84.7,29.75,31.716
29.5,1002.5,85.4,29.75,30.852
29.5,1002.3,83.6,29.78,32.328
29.6,1002.3,84.6,29.79,31.968
29.5,1002.2,83.5,29.81,30.888
29.5,1002.1,83.8,29.81,31.608
29.5,1002,83.9,29.82,30.78
29.6,1001.8,84.2,29.83,31.608
29.5,1001.6,85.7,29.85,31.212
29.4,1001.5,86.3,29.84,31.752
29.4,1001.4,85.2,29.85,33.588
29.4,1001.5,85.8,29.86,32.832
29.4,1001.8,86,29.86,32.652
29.5,1001.9,85.2,29.86,32.292
29.4,1001.9,84.5,29.86,32.94
29.5,1002,84.8,29.85,32.796
29.4,1002.1,84.7,29.85,34.02
29.4,1002.1,85.9,29.85,32.112
29.4,1002.2,84.6,29.85,33.264
29.4,1002.2,85.3,29.86,34.056
29.4,1002.4,86.8,29.86,31.248
29.3,1002.4,86.2,29.86,32.976
29.3,1002.5,86.1,29.86,33.84
29.4,1002.9,86.5,29.86,33.624
29.3,1002.9,85.7,29.85,32.868
29.3,1003,86.2,29.86,33.912
29.3,1002.9,85.7,29.87,33.048
29.3,1003,85.7,29.87,33.336
29.3,1003,86.4,29.87,30.204
29.4,1003.2,87.1,29.86,31.788
29.5,1003.2,87,29.85,33.192
29.3,1003.4,86.5,29.85,33.48
29.3,1003.4,86.3,29.85,34.524
29.2,1003.3,87.3,29.85,33.48
29.3,1003.4,87.2,29.84,33.3
29.2,1003.1,86.6,29.84,35.46
29.2,1003.4,86.9,29.83,35.964
29.3,1003.5,86.9,29.81,34.632
29.2,1003.7,87,29.81,35.496
29.2,1003.8,86.9,29.81,32.544
29.3,1003.8,86.3,29.78,35.136
29.3,1004.1,86.8,29.75,33.84
29.2,1004.2,87.2,29.73,33.048
29.2,1004.2,86.3,29.72,34.524
29.4,1004.3,86.4,29.72,34.596
29.3,1004.3,84.7,29.72,35.28
29.3,1004.4,84.8,29.72,34.92
29.4,1004.5,84.3,29.72,35.856
29.3,1004.4,83.6,29.72,33.696
29.4,1004.3,83.3,29.72,35.928
29.4,1004.2,84.2,29.72,34.164
29.5,1004.2,84.8,29.72,34.272
29.3,1004.1,83.8,29.69,35.748
29.4,1004,84.5,29.67,34.632
29.3,1004,84,29.65,33.768
29.3,1003.9,84.8,29.65,36.072
29.2,1003.9,84.6,29.63,35.748
29.3,1003.8,85.7,29.62,36.828
29.2,1003.8,86.1,29.59,35.208
29.2,1003.6,87.3,29.57,33.732
29.1,1003.5,85.2,29.56,37.296
29.2,1003.5,86.1,29.55,37.476
29.1,1003.2,85.7,29.53,38.52
29.2,1003.3,85.8,29.5,38.34
29.1,1003.1,85.9,29.5,38.412
29.1,1003.1,86,29.48,38.34
29.1,1003.1,86.7,29.48,37.224
29.1,1003.1,85.6,29.47,37.98
29.1,1003.1,86.2,29.47,35.568
29.1,1003,86.6,29.47,35.856
29,1002.6,84.9,29.45,36.504
29.1,1002.5,86.1,29.44,36.036
29.2,1002.4,86.5,29.45,37.008
29.1,1002.2,85.4,29.45,34.776
29.2,1002,87,29.44,35.46
29.1,1002.1,86.4,29.44,36.216
29.1,1002.2,86.2,29.44,36.108
29,1002.2,85.7,29.44,35.604
29.1,1002.2,85.8,29.43,35.604
29.1,1002.2,85.4,29.44,36.36
29,1002.3,85.9,29.44,35.568
29,1002.3,84.6,29.44,34.344
29.2,1002.4,85.8,29.44,34.956
29.1,1002.4,85.9,29.44,34.308
29.1,1002.4,84.9,29.44,36.468
29.1,1002.4,84.9,29.44,37.476
29.1,1002.3,83.4,29.44,40.068
29.2,1002.4,83.2,29.44,38.7
29.2,1002.6,82.9,29.44,38.808
29.3,1002.8,82.4,29.47,37.908
29.3,1002.7,83.5,29.47,40.248
29.2,1002.7,84.6,29.48,38.376
29.3,1002.7,82.9,29.5,42.048
29.3,1002.9,83.1,29.5,41.508
29.2,1003,85.4,29.5,40.464
29.2,1003.1,84.1,29.5,40.716
29.4,1003.3,85.3,29.48,40.68
29.3,1003.5,85.4,29.47,38.304
29.3,1003.5,83.7,29.45,40.896
29.3,1003.7,84.1,29.44,41.076
29.3,1003.8,83.4,29.44,40.86
29.3,1003.9,84.1,29.44,38.88
29.3,1003.9,83.3,29.44,40.212
29.4,1004,81.9,29.46,42.444
29.4,1004.1,82.8,29.47,42.192
29.4,1004.1,83.1,29.48,42.876
29.4,1004.3,84.4,29.5,41.868
29.4,1004.3,83.6,29.5,41.472
29.3,1004.3,84.3,29.51,40.86
29.4,1004.2,85.2,29.51,40.752
29.3,1004.2,85,29.52,40.212
29.4,1004.3,85.9,29.53,39.276
29.3,1004.3,84.4,29.53,40.248
29.4,1004.2,83.8,29.53,41.688
29.3,1004.2,84.1,29.54,39.78
29.3,1004.1,84,29.53,38.124
29.3,1003.9,84.4,29.53,38.484
29.3,1003.9,84.7,29.52,39.06
29.4,1003.8,85.5,29.5,39.528
29.4,1003.8,86.2,29.47,38.412
29.3,1003.6,86.1,29.44,38.088
29.3,1003.7,85.7,29.41,39.132
29.3,1003.6,85.5,29.37,38.052
29.4,1003.6,85.9,29.31,36.684
29.3,1003.5,86.2,29.25,35.748
29.3,1003.4,86.4,29.19,35.712
29.3,1003.4,86.4,29.17,34.848
29.3,1003.4,86.5,29.16,35.424
29.3,1003.3,86.4,29.16,33.588
29.4,1003.3,86.9,29.16,35.064
29.4,1003,86.2,29.16,35.676
29.4,1003,86.8,29.16,33.444
29.4,1002.9,87.6,29.19,31.896
29.4,1002.9,87.3,29.25,33.084
29.4,1002.8,87.1,29.27,32.94
29.4,1002.6,87.2,29.27,33.228
29.4,1002.4,87.8,29.28,30.24
29.5,1002.4,88.3,29.28,30.492
29.4,1002.3,87.8,29.32,30.636
29.3,1002.1,87.2,29.32,30.996
29.5,1002,86.7,29.35,32.292
29.5,1001.9,86.6,29.38,30.96
29.5,1001.8,87.3,29.44,30.24
29.5,1001.7,86.8,29.46,31.392
29.6,1001.6,87.6,29.47,30.312
29.4,1001.5,88.3,29.49,27.7344
29.4,1001.3,87.6,29.52,29.628
29.6,1001.1,87,29.55,31.824
29.5,1001,87.6,29.57,31.968
29.5,1000.9,87.7,29.57,32.148
29.5,1000.6,87.7,29.6,31.464
29.5,1000.6,88.5,29.62,30.06
29.4,1000.5,88.1,29.64,32.472
29.6,1000.5,88,29.66,32.292
29.5,1000.6,86.9,29.66,33.444
29.6,1000.6,87.6,29.68,30.564
29.7,1000.6,88.1,29.69,30.996
29.6,1000.6,89.1,29.7,32.184
29.5,1000.7,88.2,29.69,31.068
29.5,1000.8,88.8,29.68,30.348
29.5,1000.9,88.4,29.69,31.824
29.6,1000.9,88.3,29.7,32.688
29.6,1001,89.1,29.72,30.96
29.6,1001.2,89,29.72,31.068
29.6,1001.4,89.4,29.72,30.204
29.4,1001.7,89,29.73,28.6848
29.5,1001.7,89.3,29.75,31.212
29.5,1001.8,89.6,29.75,29.196
29.4,1002,90,29.75,28.944
29.5,1002.1,89.4,29.73,30.564
29.6,1002.2,89.5,29.73,31.608
29.5,1002.2,89.3,29.69,32.688
29.5,1002.4,89,29.65,32.328
29.6,1002.5,90,29.65,31.32
29.5,1002.6,89.4,29.62,34.812
29.5,1002.6,90.1,29.64,33.552
29.5,1002.7,90,29.64,32.508
29.4,1002.7,89.5,29.64,32.868
29.4,1002.6,90.2,29.65,33.084
29.5,1002.8,90.5,29.65,30.78
29.4,1002.8,91.2,29.63,30.636
29.4,1002.8,91,29.62,32.688
29.4,1003,90.5,29.61,34.812
29.4,1003,91.1,29.61,33.84
29.4,1003.2,90.2,29.61,33.912
29.4,1003.3,90.3,29.59,34.452
29.4,1003.4,89.9,29.53,34.056
29.5,1003.5,89.6,29.52,34.02
29.4,1003.6,89.6,29.5,33.084
29.5,1003.6,89.9,29.5,32.436
29.5,1003.6,90,29.5,30.78
29.6,1003.6,90.4,29.5,28.4508
29.4,1003.6,90.3,29.5,30.348
29.5,1003.5,90.6,29.5,32.4
29.4,1003.5,90.9,29.52,32.472
29.5,1003.5,90.6,29.52,31.536
29.5,1003.4,90.3,29.53,32.04
29.5,1003.3,91.1,29.53,28.7964
29.4,1003,90.8,29.53,29.016
29.4,1002.9,90.7,29.54,28.908
29.4,1002.8,90.5,29.55,28.4148
29.4,1002.8,91.5,29.55,27.774
29.4,1002.8,90.9,29.54,28.152
29.4,1002.6,91,29.53,29.628
29.4,1002.5,90.5,29.5,31.32
29.4,1002.4,90.9,29.44,30.78
29.5,1002.4,91.5,29.4,33.048
29.4,1002.4,91.2,29.38,34.092
29.4,1002.3,91.5,29.39,31.032
29.5,1002,91.4,29.42,31.572
29.4,1001.9,91.3,29.44,32.616
29.4,1001.7,91.2,29.44,33.66
29.4,1001.4,91.1,29.44,35.496
29.4,1001.2,90.8,29.44,36.432
29.4,1001.2,91.1,29.44,34.416
29.5,1001.3,90.8,29.47,33.012
29.4,1001.4,91.5,29.48,33.444
29.4,1001.6,90.7,29.5,32.904
29.5,1001.8,91.5,29.5,34.056
29.4,1001.7,90.8,29.5,36.036
29.4,1001.6,90.8,29.53,34.848
29.4,1001.6,90.4,29.55,34.848
29.5,1001.6,91,29.41,35.172
29.4,1001.8,90.6,29.25,33.408
29.5,1001.7,90.7,29.27,30.744
29.4,1001.8,91,29.28,31.032
29.5,1001.8,90.8,29.3,28.836
29.4,1001.8,89.7,29.31,31.752
29.5,1001.9,90.4,29.3,29.628
29.4,1002.1,89.4,29.33,31.176
29.4,1002.1,89.1,29.35,31.608
29.5,1002.2,90.2,29.35,31.14
29.4,1002.3,89.3,29.31,31.716
29.4,1002.6,88.6,29.35,29.124
29.4,1002.7,88.7,29.35,29.52
29.4,1002.9,88.5,29.36,28.4652
29.1,1003.1,85.8,29.41,28.6236
29.2,1003.1,82.3,29.47,27.45
29.5,1003.3,81.3,29.5,25.1496
29.4,1003.4,82.9,29.55,23.67
29.2,1003.5,81.9,29.57,20.8368
29.3,1003.5,78,29.59,20.2788
29.5,1003.7,78.4,29.61,18.648
29.5,1003.9,78.4,29.63,17.9208
29.6,1004.1,76.3,29.65,18.306
29.8,1004.2,77,29.67,20.7144
29.8,1004.3,80.5,29.68,21.0024
29.7,1004.5,79.7,29.68,21.6468
29.8,1004.5,81.8,29.66,19.6884
29.8,1004.6,77.4,29.67,21.33
30.1,1004.7,80.4,29.68,23.4072
29.8,1004.7,80.6,29.69,26.1828
29.7,1004.8,82.3,29.72,23.4252
29.7,1004.8,84.6,29.75,23.6088
29.5,1004.9,84,29.76,23.796
29.6,1005.1,82.5,29.78,22.572
29.6,1005.2,79.7,29.78,22.446
29.7,1005.2,79.4,29.78,20.2716
29.6,1005.2,78.6,29.79,19.7208
29.7,1005.1,80.6,29.31,20.8764
29.2,1005.1,78.6,28.62,24.2712
29.6,1005.1,77.6,28.32,25.6392
29.6,1005.2,79,28.09,23.8788
29.7,1005.2,78.3,27.95,21.6324
29.6,1005.3,79.1,27.89,16.8912
29.6,1005.3,76.9,27.87,19.2492
29.7,1005,74.4,27.87,18.4644
29.9,1004.9,76,27.89,17.766
29.9,1004.8,77,27.89,13.9428
29.8,1004.8,78.6,27.92,12.3444
29.6,1004.7,78.7,27.99,13.3704
29.5,1004.5,78.3,28.62,13.7592
29.5,1004.2,78.5,28.65,15.2532
29.5,1004.1,76.4,28.28,14.796
29.6,1003.9,73,28.12,15.552
29.9,1003.9,74.7,28.11,15.6672
29.8,1003.8,72.7,28.11,14.886
29.8,1003.7,73.1,28.12,15.5916
29.9,1003.5,75.5,28.14,16.5528
29.7,1003.4,75.5,28.16,18.6048
29.8,1003.3,78.5,28.17,16.4232
29.7,1003.3,77,28.2,16.6608
29.6,1003.1,78.7,28.2,18.1044
29.6,1003,80.3,28.17,17.766
29.6,1002.9,81.9,28.14,16.6104
29.5,1002.8,80.7,28.09,16.7004
29.5,1002.8,80.5,27.96,15.8652
29.4,1002.7,80.9,27.85,15.9444
29.6,1002.6,77.9,27.82,15.5664
29.7,1002.5,77.6,27.74,15.1992
29.8,1002.5,76.5,27.71,17.4672
29.7,1002.5,78.2,27.73,17.802
29.6,1002.5,79.8,27.7,16.6716
29.6,1002.5,82.4,27.81,15.7932
29.6,1002.5,82.1,28.68,15.4944
29.6,1002.4,82.5,29.26,15.5124
29.6,1002.3,83.4,29.51,16.7724
29.6,1002.4,82.5,29.62,17.9208
29.6,1002.4,82.5,29.31,19.3968
29.6,1002.5,84.5,28.81,19.0728
29.5,1002.6,84,28.23,18.468
29.6,1002.4,83.2,27.68,18.7452
29.5,1002.4,83.9,27.44,17.9064
29.6,1002.5,84.5,27.44,18.8028
29.5,1002.6,85.3,27.61,19.1772
29.4,1002.6,84.8,27.7,18.72
29.5,1002.9,84.8,27.88,18.99
29.5,1003,85,28.14,19.9404
29.4,1003,86.1,28.36,19.4652
29.4,1003.2,85.2,27.61,20.322
29.5,1003.4,85.4,27.26,20.5344
29.5,1003.5,86.6,27.17,22.698
29.5,1003.5,87.4,27.14,22.5072
29.5,1003.8,87.9,27.16,23.2596
29.4,1003.8,88.7,27.45,23.31
29.4,1003.9,89.5,27.96,24.0408
29.5,1003.9,89.6,28.28,22.752
29.4,1003.9,89.6,28.77,22.7664
29.4,1004.1,89,29.1,23.1516
29.5,1004.3,89.3,29.27,24.2172
29.5,1004.3,88.6,29.3,26.3736
29.5,1004.5,89.1,29.39,26.7696
29.6,1004.7,88.8,29.56,25.1712
29.5,1004.8,89.2,29.48,27.3528
29.5,1004.9,89.2,29.34,27.9576
29.4,1005.1,89.3,28.17,29.232
29.5,1005.3,89.1,28.16,27.99
29.5,1005.4,89.6,28.55,28.098
29.5,1005.5,89.5,29.26,28.26
29.6,1005.6,90.5,29.53,28.6452
29.5,1005.7,88.5,29.63,30.456
29.6,1005.9,89.2,29.39,28.0188
29.5,1006,87.8,28.04,26.5068
29.6,1006.1,88.4,27.51,27.1476
29.7,1006.2,89,27.45,25.8984
29.5,1006.1,88.1,27.55,28.0584
29.7,1006.2,89,27.68,27.99
29.6,1006.4,87.9,28.47,27.6228
29.7,1006.3,87.6,28.44,27.0324
29.7,1006.3,88.4,27.87,26.9964
29.6,1006.3,87.9,27.74,27.612
29.7,1006.1,87.9,27.72,26.6112
29.6,1006.1,88.9,27.71,27.4896
29.7,1006.1,88.9,27.71,27.9036
29.6,1006.1,89.4,27.71,29.988
29.6,1005.9,88.1,27.74,32.94
29.6,1005.8,87.9,27.74,31.32
29.6,1005.8,87.3,27.68,32.436
29.6,1005.7,87.1,27.62,32.4
29.5,1005.7,87.2,27.55,31.428
29.5,1005.7,88.2,27.52,31.032
29.5,1005.7,87.9,27.49,34.74
29.4,1005.6,87.7,27.46,31.356
29.4,1005.5,88.4,27.43,32.904
29.4,1005.3,86.4,27.43,34.596
29.4,1005.2,85.6,27.46,35.496
29.5,1005.2,84.9,27.5,36.144
29.6,1005.2,85.7,27.55,36.108
29.6,1005.1,86.5,27.64,34.524
29.4,1004.9,87.6,27.71,34.308
29.4,1004.8,86.3,27.74,34.38
29.4,1004.7,86.5,27.78,34.38
29.5,1004.6,87.2,27.78,33.192
29.4,1004.5,86.7,27.81,33.768
29.4,1004.5,86.3,27.81,33.264
29.5,1004.5,86.5,27.83,32.652
29.4,1004.6,86.6,27.97,32.904
29.4,1004.8,86.1,28.23,30.78
29.4,1004.9,86.6,28.49,30.96
29.4,1005,87.1,28.27,29.592
29.3,1004.9,86.8,28.06,28.3788
29.3,1005,86.5,28.12,28.8
29.5,1005.1,88.1,28.43,26.946
29.3,1005.1,87.2,28.72,29.196
29.3,1005.2,87.1,28.62,27.6156
29.3,1005.3,86.8,28.44,25.8372
29.3,1005.3,85.7,28.47,23.3136
29.3,1005.5,86.4,28.66,21.5352
29.4,1005.6,86.7,28.88,21.9096
29.3,1005.7,86.5,29.06,21.4668
29.3,1005.8,87,29.16,19.5732
29.4,1005.8,88.3,29.29,20.7072
29.3,1005.8,87.1,29.43,23.3892
29.4,1006,88.4,29.43,22.6224
29.4,1006,87.2,29.44,23.436
29.3,1006,87.8,29.47,21.4236
29.3,1006.2,86.5,29.51,23.148
29.5,1006.3,87.3,29.56,23.454
29.2,1006.6,87.4,29.56,22.59
29.2,1006.8,86.7,29.55,21.6504
29.3,1006.9,86.9,29.55,22.3812
29.3,1007,88.4,29.55,21.06
29.3,1007,86.9,29.55,22.4748
29.4,1007.1,86.9,29.53,22.2516
29.3,1007.3,86.6,29.53,22.0536
29.4,1007.3,87.1,29.53,22.1256
29.4,1007.3,86.6,29.53,21.4848
29.4,1007.3,86.3,29.55,19.1412
29.6,1007.3,86.4,29.59,15.2748
29.6,1007.3,86.1,29.59,16.1388
29.5,1007.4,86.8,29.63,19.1736
29.5,1007.4,87.1,29.67,20.2032
29.5,1007.4,87,29.69,20.7144
29.5,1007.3,86.6,29.7,21.006
29.5,1007.3,85.5,29.73,22.734
29.5,1007.1,85.5,29.76,23.652
29.6,1007.1,83.4,29.79,25.6932
29.6,1007.1,81.6,29.3,24.534
29.6,1007.2,80.7,28.81,24.3792
29.6,1007,79,28.61,25.2108
29.6,1006.9,80.2,28.45,25.1712
29.5,1006.9,80.2,28.41,23.5044
29.5,1006.9,82.9,28.49,22.3524
29.4,1006.8,82.2,28.64,22.572
29.5,1006.8,84.1,28.81,20.9232
29.4,1006.8,82.6,29,20.5776
29.5,1006.7,83.2,29.14,19.4256
29.3,1006.6,81.9,29.27,20.9736
29.5,1006.5,81.6,29.37,22.1832
29.5,1006.3,79.7,29.45,22.2732
29.5,1006.3,79.9,29.54,22.1256
29.4,1006.3,80.2,29.6,19.6596
29.4,1006.2,81.1,29.64,19.548
29.4,1006.1,80.7,29.69,19.3752
29.5,1006,81.8,29.7,16.8768
29.6,1005.9,81.2,29.7,17.1288
29.6,1005.9,81.5,29.54,18.2592
29.5,1005.7,82.2,29.54,19.0008
29.5,1005.7,80.9,29.62,18.9
29.5,1005.6,81,29.67,18.7272
29.6,1005.6,82.1,29.64,17.0244
29.6,1005.6,81.5,29.56,16.542
29.6,1005.5,83.2,28.02,16.3116
29.5,1005.4,82.3,27.4,17.5068
29.5,1005.3,81.6,27.38,17.6364
29.5,1005.3,80.5,27.91,18.2232
29.6,1005.3,80.8,27.94,17.748
29.6,1005.3,81.3,27.78,19.2456
29.5,1005.3,82.1,27.83,19.494
29.6,1005.5,83.7,27.99,18.234
29.6,1005.6,83.5,28.27,18.6984
29.6,1005.6,82.1,28.7,19.0872
29.6,1005.5,82.5,28.95,18.5796
29.6,1005.4,82.1,29.17,19.0548
29.6,1005.6,81.8,29.26,20.1924
29.6,1005.6,81.8,29.36,21.006
29.6,1005.6,82.9,29.44,21.3984
29.5,1005.7,81.8,29.51,21.5532
29.6,1006,82.5,29.57,22.1832
29.7,1006,82.5,29.62,23.4828
29.6,1006.2,83.8,29.67,25.0812
29.6,1006.2,83.6,29.72,25.0812
29.6,1006.2,83,29.78,26.0028
29.7,1006.5,86.2,29.78,25.8156
29.6,1006.6,84.3,29.77,27.27
29.6,1006.8,83.8,29.52,28.5048
29.6,1007,83.5,28.5,28.6452
29.6,1007,84.2,28.24,27.5868
29.5,1007,83.3,28.36,28.782
29.7,1007,82.7,28.13,27.5328
29.6,1007.2,83.1,28.37,26.4852
29.6,1007.3,83.4,28.72,26.0964
29.6,1007.4,84.2,29.03,25.2324
29.6,1007.6,83.2,28.62,23.04
29.5,1007.4,83.9,28.41,22.7592
29.4,1007.4,82.8,28.67,23.5944
29.4,1007.4,82.1,28.32,21.1968
29.4,1007.4,83.5,28.14,22.7376
29.5,1007.6,83.2,28.11,23.5944
29.4,1007.7,82.9,28.27,25.0344
29.4,1007.9,84.4,28.43,23.0868
29.4,1007.9,83.3,28.36,23.5908
29.5,1008,84,28.28,24.0228
29.5,1008.1,84.7,28.25,23.7888
29.4,1008.3,82.9,28.28,23.9688
29.3,1008.4,80.7,28.3,21.6396
29.5,1008.5,80.9,28.2,20.9772
29.4,1008.6,81.1,28.03,21.546
29.4,1008.5,80.1,27.86,22.2156
29.5,1008.6,80.5,27.74,22.8744
29.5,1008.6,81.7,27.67,21.798
29.5,1008.7,80.9,27.62,20.7072
29.5,1008.7,83.1,27.73,21.51
29.5,1008.6,83.3,27.74,22.6368
29.4,1008.6,83.1,27.87,21.726
29.4,1008.7,83.7,28.03,22.2876
29.4,1008.6,83.3,27.64,23.5152
29.4,1008.6,84.1,27.36,24.57
29.4,1008.3,84.3,27.23,24.444
29.4,1008.2,85.9,27.11,25.362
29.3,1008.1,85.9,26.96,23.4864
29.3,1008.3,85.9,26.81,21.7656
29.4,1008.2,86.7,26.69,21.8124
29.3,1008,86.7,26.63,22.2876
29.2,1008,85.7,26.62,23.1048
29.2,1007.8,85.8,26.59,20.4552
29.2,1007.6,85.6,26.62,22.0284
29.2,1007.3,86,26.64,20.214
29.2,1007.3,85.5,26.66,21.9672
29.3,1007.3,86.2,26.69,19.7964
29.1,1007,85.2,26.73,20.0592
29.1,1007,85.2,26.76,18.7632
29.1,1007,84,26.81,19.7028
29.2,1007,84.5,26.85,18.9648
29.1,1006.6,84,26.89,18.8856
29.2,1006.6,84.1,26.91,21.5604
29.2,1006.6,84.3,26.93,20.3976
29.1,1006.5,83.4,26.98,20.3256
29.2,1006.3,83.1,27.09,20.5056
29.2,1006.3,84.2,27.04,19.746
29.1,1006.2,82.6,27.1,21.7008
29.1,1006.2,82.6,27.11,21.5784
29.1,1006.2,82.9,27,20.4624
29.1,1006.2,81.8,26.95,21.4596
29.2,1006.4,80.9,26.91,20.4156
29.2,1006.4,81.7,26.9,20.4876
29.1,1006.6,81.6,26.94,21.0348
29.1,1006.6,82,26.95,20.0592
29.1,1006.7,81.7,26.98,19.26
29.1,1006.9,81,27.09,19.062
29.2,1007,81.9,27.27,17.6076
29.1,1007,81.7,27.54,18.1116
29.1,1007,81.8,27.73,19.1844
28.9,1007,81,27.9,18.972
29.1,1007,81.5,28.05,17.8092
